product_name,codes,list_price,page,source
Edgemere® 1.28 gpf/4.8 Lpf 10 in. Rough Tank 27 lb 4519B104.020 White,['4519B104.020'],152.0,203,text_line
Other seat options page,[],225.0,203,text_line
H2Optimum® Two-Piece 1.1 gpf/4.2 Lpf Chair 288AA114.020 White,[],395.0,204,text_line
H2Optimum® Two-Piece 1.1 gpf/4.2 Lpf Chair 288AA115.020 White,[],419.0,204,text_line
H2Option® and H2Optimum® Chair Height 45 lb 3705216.020 White,['3705216.020'],253.0,204,text_line
H2Optimum® 1.1 gpf/4.2 Lpf 12-Inch Rough Tank 31 lb 4133A114.020 White,['4133A114.020'],142.0,204,text_line
H2Optimum® 1.1 gpf/4.2 Lpf 12-Inch Rough Right- 4133A115.020 White,['4133A115.020'],166.0,204,text_line
Other seat options page,[],225.0,204,text_line
H2Optimum® Two-Piece 1.1 gpf/4.2 Lpf Standard 288CA114.020 White,[],358.0,205,text_line
H2Option® and H2Optimum® Standard Height 43 lb 3706216.020 White,['3706216.020'],216.0,205,text_line
H2Optimum® 1.1 gpf/4.2 Lpf 12-Inch Rough Tank 31 lb 4133A114.020 White,['4133A114.020'],142.0,205,text_line
Other seat options page,[],225.0,205,text_line
H2Option® ADA Two-Piece Dual Flush 2886204.020 White,['2886204.020'],526.0,206,text_line
H2Option® ADA Two-Piece Dual Flush 2886205.020 White,['2886205.020'],532.0,206,text_line
H2Option® and H2Optimum® Chair Height 45 lb 3705216.020 White,['3705216.020'],253.0,206,text_line
H2Option® ADA Dual Flush 1.28 gpf/4.8 Lpf and 31 lb 4133A204.020 White,['4133A204.020'],273.0,206,text_line
H2Option® ADA Dual Flush 1.28 gpf/4.8 Lpf and 4133A205.020 White,['4133A205.020'],279.0,206,text_line
H2Option® Two-Piece Dual Flush 1.28 gpf/4.8 Lpf 2886218.020 White,['2886218.020'],518.0,207,text_line
H2Option® Two-Piece Dual Flush 1.28 gpf/4.8 Lpf 2886518.020 White,['2886518.020'],549.0,207,text_line
H2Option® and H2Optimum® Chair Height 45 lb 3705216.020 White,['3705216.020'],253.0,207,text_line
H2Option® Dual Flush 1.28 gpf/4.8 Lpf and 27 lb 4133A218.020 White,['4133A218.020'],265.0,207,text_line
H2Option® Dual Flush 1.28 gpf/4.8 Lpf and 4133A518.020 White,['4133A518.020'],296.0,207,text_line
Other seat options page,[],225.0,207,text_line
H2Option® Two-Piece Dual Flush 1.28 gpf/4.8 Lpf 2887218.020 White,['2887218.020'],481.0,208,text_line
H2Option® Two-Piece Dual Flush 1.28 gpf/4.8 Lpf 2887518.020 White,['2887518.020'],512.0,208,text_line
H2Option® and H2Optimum® Standard Height 43 lb 3706216.020 White,['3706216.020'],216.0,208,text_line
H2Option® Dual Flush 1.28 gpf/4.8 Lpf and 27 lb 4133A218.020 White,['4133A218.020'],265.0,208,text_line
H2Option® Dual Flush 1.28 gpf/4.8 Lpf and 4133A518.020 White,['4133A518.020'],296.0,208,text_line
Other seat options page,[],225.0,208,text_line
Heritage VorMax® Two-Piece 1.28 gpf/4.8 Lpf 205AA104.020 White,[],523.0,209,text_line
Heritage VorMax® Chair Height Elongated Bowl 58 lb 3870A101.020 White,['3870A101.020'],266.0,209,text_line
Heritage VorMax 1.28 gpf/4.8 Lpf 12-Inch Rough 32 lb 4270A104.020 White,['4270A104.020'],257.0,209,text_line
Heritage Vormax 12-in. Rough-In Toilet Tank 8 lb 735203-410.020 White,[],113.0,209,text_line
7381459-200.0130A Polished Nickel,[],105.0,209,text_line
7381459-200.2240A Oil Rubbed Bronze,[],156.0,209,text_line
7381459-200.2950A Brushed Nickel,[],120.0,209,text_line
Traditional Slow-Close & Easy Lift-Off Elongated 7 lb 5020A65G.020 White,[],145.0,209,text_line
Studio® S Skirted Two-Piece 1.28 gpf/4.8 Lpf 226AA104.020 White,[],810.0,210,text_line
Studio® S Concealed Trapway 1.28 gpf/4.8 Lpf 226AA105.020 White,[],816.0,210,text_line
Studio® S Concealed Trapway Chair Height 80 lb 3712A100.020 White,['3712A100.020'],646.0,210,text_line
Studio® S Concealed Trapway 1.28 gpf Toilet Tank 26 lb 4162A104.020 White,['4162A104.020'],164.0,210,text_line
Studio® S Concealed Trapway 1.28 gpf Toilet Tank 4162A105.020 White,['4162A105.020'],170.0,210,text_line
Studio® Skirted Two-Piece Dual Flush 2794203.020 White,['2794203.020'],690.0,211,text_line
Studio® Skirted Chair Height Elongated Bowl With 73 lb 3075120.020 White,['3075120.020'],525.0,211,text_line
Studio® Dual Flush 1.28 gpf/4.8 Lpf and 29 lb 4000203.020 White,['4000203.020'],165.0,211,text_line
Telescoping Slow-Close Easy Lift-Off Elongated 4 lb 5025A65G.020 White,[],145.0,211,text_line
Studio Skirted Two-Piece Dual Flush 2795203.020 White,['2795203.020'],674.0,212,text_line
Studio® Skirted Chair Height Round Front Bowl 69 lb 3053120.020 White,['3053120.020'],558.0,212,text_line
Studio® Dual Flush 1.28 gpf/4.8 Lpf and 29 lb 4000203.020 White,['4000203.020'],165.0,212,text_line
Telescoping Slow-Close & Easy Lift-Off Round 4 lb 5025B65G.020 White,[],133.0,212,text_line
Town Square® S Skirted Two-Piece 281AA104.020 White,[],922.0,213,text_line
Town Square® S Skirted Chair Height Elongated 83 lb 3851A101.020 White,['3851A101.020'],497.0,213,text_line
Town Square® S 1.28 gpf/4.8 Lpf 12-Inch Rough 29 lb 4216228.020 White,['4216228.020'],425.0,213,text_line
Town Square® S 12-Inch Rough Toilet Tank Cover 10 lb 735219-400.020 White,[],123.0,213,text_line
Traditional Slow-Close & Easy Lift-Off Elongated 7 lb 5020A65G.020 White,[],145.0,213,text_line
Town Square® S Two-Piece 1.28 gpf/4.8 Lpf Chair 2917228.020 White,['2917228.020'],740.0,214,text_line
Town Square® S Chair Height Elongated Bowl 60 lb 3271101.020 White,['3271101.020'],315.0,214,text_line
Town Square® S 1.28 gpf/4.8 Lpf 12-Inch Rough 29 lb 4216228.020 White,['4216228.020'],425.0,214,text_line
Town Square® S 12-Inch Rough Toilet Tank Cover 10 lb 735219-400.020 White,[],123.0,214,text_line
7381105-2240A Oil Rubbed Bronze,[],147.0,214,text_line
Traditional Slow-Close & Easy Lift-Off Elongated 7 lb 5020A65G.020 White,[],145.0,214,text_line
Triangle Cadet® PRO Two-Piece 1.28 gpf/4.8 Lpf 216AD104.020 White,[],615.0,215,text_line
Cadet® PRO Chair Height Elongated Toilet Bowl 55 lb 3517A101.020 White,['3517A101.020'],285.0,215,text_line
Triangle Cadet® PRO 1.28 gpf /4.8 Lpf Triangle 37 lb 4189D104.020 White,['4189D104.020'],330.0,215,text_line
Triangle Cadet® PRO 12-Inch Rough Toilet Tank 7 lb 735143-400.020 White,[],131.0,215,text_line
Other seat options page,[],225.0,215,text_line
Triangle Cadet® PRO Two-Piece 1.28 gpf/4.8 Lpf 216BD104.020 White,[],581.0,216,text_line
Cadet® PRO Chair Height Round Front Bowl 53 lb 3517B101.020 White,['3517B101.020'],251.0,216,text_line
Triangle Cadet® PRO 1.28 gpf /4.8 Lpf Triangle 37 lb 4189D104.020 White,['4189D104.020'],330.0,216,text_line
Triangle Cadet® PRO 12-Inch Rough Toilet Tank 7 lb 735143-400.020 White,[],131.0,216,text_line
Other seat options page,[],225.0,216,text_line
VorMax® Two-Piece 1.0 gpf/3.8 Lpf Chair Height 238AA114.020 White,[],512.0,217,text_line
VorMax® Two-Piece 1.0 gpf/3.8 Lpf Chair Height 238AA115.020 White,[],517.0,217,text_line
VorMax® Chair Height Elongated Bowl 57 lb 3385A101.020 White,['3385A101.020'],266.0,217,text_line
VorMax® 1.0 gpf/3.8 Lpf 12-Inch Rough Tank Only 36 lb 4385A114.020 White,['4385A114.020'],246.0,217,text_line
VorMax® 1.0 gpf/3.8 Lpf 12-Inch Rough Right- 4385A115.020 White,['4385A115.020'],251.0,217,text_line
VorMax® 12-Inch Rough Toilet Tank Cover 8 lb 735216-400.020 White,[],113.0,217,text_line
7381740-200.0130A Polished Nickel,[],106.0,217,text_line
7381740-200.2950A Brushed Nickel,[],113.0,217,text_line
7381799-200.2950A Brushed Nickel,[],102.0,217,text_line
Contemporary Slow-Close & Easy Lift-Off 4 lb 5055A65C.020 White,[],120.0,217,text_line
VorMax® Two-Piece 1.28 gpf/4.8 Lpf Chair Height 238AA104.020 White,[],512.0,218,text_line
VorMax® Two-Piece 1.28 gpf/4.8 Lpf Chair Height 238AA105.020 White,[],517.0,218,text_line
VorMax® Chair Height Elongated Bowl 57 lb 3385A101.020 White,['3385A101.020'],266.0,218,text_line
VorMax® 1.28 gpf/4.8 Lpf 12-Inch Rough Tank 37 lb 4385A104.020 White,['4385A104.020'],246.0,218,text_line
VorMax® 1.28 gpf/4.8 Lpf 12-Inch Rough Right- 36 lb 4385A105.020 White,['4385A105.020'],251.0,218,text_line
VorMax® 12-Inch Rough Toilet Tank Cover 8 lb 735216-400.020 White,[],113.0,218,text_line
7381740-200.0130A Polished Nickel,[],106.0,218,text_line
7381740-200.2950A Brushed Nickel,[],113.0,218,text_line
7381799-200.2950A Brushed Nickel,[],102.0,218,text_line
Contemporary Slow-Close & Easy Lift-Off 4 lb 5055A65C.020 White,[],120.0,218,text_line
Cadet® Three-Hole Deck Mount Fitting Bidet Bowl 42 lb 5023100.020 White,['5023100.020'],675.0,219,text_line
Serin® Fixture-Mounted Bidet Fitting 9 lb 2064401.002 Polished Chrome,['2064401.002'],789.0,219,text_line
Cadet® Monoblock Deck Mount Fitting Bidet Bowl 42 lb 5023111.020 White,['5023111.020'],280.0,219,text_line
Serin® Monoblock Bidet Fitting 4 lb 2064011.002 Polished Chrome,['2064011.002'],413.0,219,text_line
Advanced Clean® 100 1.32 gpf/4.9 Lpf and 297AA204-291 Alabaster White,[],4931.0,220,text_line
Advanced Clean 100 SpaLet Bidet Toilet Bowl 47 lb 3970A101-291 Alabaster White,[],1201.0,220,text_line
Advanced Clean 100 SpaLet Bidet Toilet Seat Unit 16 lb 8017A60GRC-291 Alabaster White,['8017A60GRC'],3730.0,220,text_line
Advanced Clean® 1.0 Electric SpaLet® Bidet Seat 9 lb 8013A80GPC-020 White,['8013A80GPC'],620.0,222,text_line
Advanced Clean® 2.0 Electric SpaLet® Bidet Seat 10 lb 8012A80GRC-020 White,['8012A80GRC'],750.0,222,text_line
Advanced Clean® 2.5 Electric SpaLet® Bidet Seat 17 lb 8012A60GRC-020 White,['8012A60GRC'],1210.0,223,text_line
Advanced Clean® 3.0 Electric SpaLet® Bidet Seat 12 lb 8018A60GRC-020 White,['8018A60GRC'],1962.0,223,text_line
Mounting Kit 1 lb 760287-401.0070A No Finish,[],151.0,223,text_line
AquaWash® Slim Non-Electric SpaLet® Bidet Seat 4 lb 8033A65G.020 White,[],244.0,224,text_line
AquaWash® Essentials Non-Electric SpaLet® Bidet 7 lb 8043A60G.020 White,[],160.0,224,text_line
AquaWash® 2.0 Electric SpaLet® Bidet Seat With 7 lb 8019A60GPC.020 White,['8019A60GPC'],561.0,224,text_line
5350110.021 Bone,['5350110.021'],122.0,225,text_line
5350110.222 Linen,['5350110.222'],122.0,225,text_line
5345110.021 Bone,['5345110.021'],111.0,225,text_line
5345110.222 Linen,['5345110.222'],111.0,225,text_line
Champion® Slow-Close & Easy Lift-Off Elongated 4 lb 5321A65CT.020 White,[],108.0,226,text_line
5321A65CT.021 Bone,[],137.0,226,text_line
5321A65CT.222 Linen,[],137.0,226,text_line
5320B65CT.021 Bone,[],122.0,226,text_line
5320B65CT.222 Linen,[],122.0,226,text_line
Contemporary Slow-Close & Easy Lift-Off 4 lb 5055A65C.020 White,[],120.0,227,text_line
Contemporary Slow-Close & Easy Lift-Off 4 lb 5055A65PT.020 White,[],119.0,227,text_line
Contemporary Slow-Close & Easy Lift-Off Round 3 lb 5055B65PT.020 White,[],105.0,227,text_line
Telescoping Slow-Close Easy Lift-Off Elongated 4 lb 5025A65G.020 White,[],145.0,228,text_line
Telescoping Slow-Close & Easy Lift-Off Round 4 lb 5025B65G.020 White,[],133.0,228,text_line
Traditional Slow-Close & Easy Lift-Off Elongated 7 lb 5020A65G.020 White,[],145.0,229,text_line
5020A65G.222 Linen,[],179.0,229,text_line
Traditional Slow-Close & Easy Lift-Off Round 5 lb 5020B65G.020 White,[],133.0,229,text_line
5020B65G.222 Linen,[],160.0,229,text_line
Transitional Slow-Close & Easy Lift-Off Elongated 7 lb 5024A65G.020 White,[],145.0,230,text_line
5024A65G.222 Linen,[],179.0,230,text_line
Transitional Slow-Close & Easy Lift-Off Round 5 lb 5024B65G.020 White,[],133.0,230,text_line
5024B65G.222 Linen,[],166.0,230,text_line
7381203-200.2430A Matte Black,[],177.0,231,text_line
7381203-200.2950A Brushed Nickel,[],146.0,231,text_line
738903-2430A Matte Black,[],135.0,231,text_line
7381064-2240A Oil Rubbed Bronze,[],148.0,231,text_line
7381064-2430A Matte Black,[],113.0,231,text_line
7381232-200.2240A Oil Rubbed Bronze,[],136.0,232,text_line
Champion® PRO 1.28 gpf/4.8 Lpf 12-Inch 31 lb. 4225A154.020 White,['4225A154.020'],277.0,233,text_line
Cadet® PRO 1.6 gpf/6.0 Lpf 12-Inch Rough 27 lb 4188A054.020 White,['4188A054.020'],246.0,233,text_line
Cadet® PRO 1.28 gpf/4.8 Lpf 12-Inch 4188A154.020 White,['4188A154.020'],241.0,233,text_line
Cadet® PRO 1.28 gpf/4.8 Lpf 12-Inch Toilet 4188A164.020 White,['4188A164.020'],205.0,233,text_line
Cadet® PRO 1.28 gpf/4.8 Lpf 12-Inch Toilet 4188A165.020 White,['4188A165.020'],211.0,233,text_line
Cadet® PRO 1.28 gpf/4.8 Lpf 12-Inch Toilet 4188A174.020 White,['4188A174.020'],284.0,233,text_line
Cadet® PRO 1.28 gpf/4.8 Lpf 12-Inch Rough 4188A105.020 White,['4188A105.020'],181.0,233,text_line
Colony®3 1.28 gpf/4.8 Lpf 12-Inch Rough 4425A105.020 White,['4425A105.020'],127.0,233,text_line
Colony®3 1.28 gpf/4.8 Lpf 12-Inch Rough 4425A154.020 White,['4425A154.020'],152.0,233,text_line
H2Option® Dual Flush 1.28 gpf/4.8 Lpf and 27 lb 4133A518.020 White,['4133A518.020'],296.0,233,text_line
002 013 075,[],295.0,235,text_line
Bathroom Faucets 235-,[],248.0,237,text_line
About Faucets,[],235.0,237,text_line
Featured Products,[],236.0,237,text_line
Bathroom Faucets Overview,[],238.0,237,text_line
WaterSense® Certified Faucets and Showers,[],240.0,237,text_line
Flash® Shower Rough-In Valves,[],242.0,237,text_line
Freestanding Bathtub Faucets,[],247.0,237,text_line
Bathroom Faucets and Trim Kits,[],250.0,237,text_line
Aspirations,[],250.0,237,text_line
Colony® PRO,[],260.0,237,text_line
Town Square® S,[],334.0,237,text_line
Bathroom Accessories 358-,[],367.0,237,text_line
Bathroom Accessories Overview,[],359.0,237,text_line
Bathroom Accessories,[],360.0,237,text_line
Showering Options 368-,[],392.0,237,text_line
Spectra Versa® Retrofit Shower System,[],369.0,237,text_line
Spectra® Shower Collection,[],370.0,237,text_line
Spectra Versa® Shower System,[],371.0,237,text_line
Spectra® Duo 2-in-1 Hand Showers,[],373.0,237,text_line
Fixed Showerheads/Rain Showerheads,[],374.0,237,text_line
Body Side Sprays,[],379.0,237,text_line
Shower Arms,[],380.0,237,text_line
Hand Showers,[],382.0,237,text_line
"Slide Bar Kits, Hand Shower Kits",[],384.0,237,text_line
Shower System Accessories,[],388.0,237,text_line
Drains and P-Trap,[],393.0,237,text_line
Lavatory Faucets,[],394.0,237,text_line
Flash® Rough-In Valves,[],396.0,237,text_line
Cartridges and Rough-In Kits,[],398.0,237,text_line
Aerator Alternatives,[],400.0,237,text_line
253 262 274 280,[],291.0,238,text_line
253 262 274 280,[],291.0,238,text_line
265 274 281,[],291.0,238,text_line
254 266 281,[],292.0,238,text_line
256 267 275 282,[],293.0,238,text_line
258 270 277 287,[],296.0,238,text_line
300 325 337,[],349.0,239,text_line
300 306 314 325 337,[],349.0,239,text_line
301 308 316 328 340,[],361.0,239,text_line
318 330 343,[],354.0,239,text_line
303 310 321 333 345,[],356.0,239,text_line
Flash® Shower Rough-In Valve With RU101SS No Finish,[],106.0,244,text_line
Flash® Shower Rough-In Valve With Stub- RU102SS No Finish,[],106.0,244,text_line
Flash® Shower Rough-In Valve With PEX RU107SS No Finish,[],106.0,245,text_line
Flash® Shower Rough-In Valve With PEX RU107ESS No Finish,[],129.0,245,text_line
Flash® Shower Rough-In Valve With PEX RU108SS No Finish,[],106.0,245,text_line
Flash® Shower Rough-In Valve With PRX RU108ESS No Finish,[],129.0,246,text_line
Flash® Shower Rough-In Valve With CPVC RU109SS No Finish,[],129.0,246,text_line
Contemporary Round Freestanding T064951.002 Polished Chrome,['T064951'],1369.0,247,text_line
T064951.243 Matte Black,['T064951'],2051.0,247,text_line
T064951.295 Brushed Nickel,['T064951'],1916.0,247,text_line
disc valve cartridge T064951.GN0 Brushed Cool,['T064951'],2071.0,247,text_line
Contemporary Square Freestanding T184951.002 Polished Chrome,['T184951'],1433.0,247,text_line
T184951.295 Brushed Nickel,['T184951'],1939.0,247,text_line
T455951.002 Polished Chrome,['T455951'],1564.0,247,text_line
Rough-In Valve T455951.013 Polished Nickel,['T455951'],2116.0,247,text_line
• Brass construction and 1/4-turn washerless ceramic T455951.243 Matte Black,['T455951'],2116.0,247,text_line
"• Personal shower features 59"" (1499 mm) long hose T455951.295 Brushed Nickel",['T455951'],2116.0,247,text_line
T455951.GN0 Brushed Cool,['T455951'],2289.0,247,text_line
Colony® PRO Freestanding Bathtub Faucet 2764951.002 Polished Chrome,['2764951.002'],1058.0,248,text_line
2764951.295 Brushed Nickel,['2764951.295'],1299.0,248,text_line
Flash® Freestanding Bathtub Filler Rough- R950 No Finish,[],260.0,248,text_line
Flash® Freestanding Bathtub Filler Rough- R950SS No Finish,[],299.0,248,text_line
7061821 7061,[],857.0,251,text_line
7061101 7061131 7061121 7061,[],461.0,251,text_line
TU061508 TU061507 TU061500 Shower Diverter Trim Kit 8888,"['TU061508', 'TU061500', 'TU061507']",116.0,251,text_line
7061024 7061018 7061190 7061230 7061,[],210.0,251,text_line
Page 175 Page 181 Page 175 Page,[],184.0,252,text_line
Skirted Toilet 252AA899 Skirted Toilet 252AA,[],898.0,252,text_line
Page 207 Page,[],207.0,252,text_line
7061801.002 Polished Chrome,['7061801.002'],480.0,253,text_line
Lever Handles 7061801.243 Matte Black,['7061801.243'],609.0,253,text_line
• Metal construction 7061801.295 Brushed Nickel,['7061801.295'],609.0,253,text_line
7061821.002 Polished Chrome,['7061821.002'],551.0,253,text_line
min With Lever Handles 7061821.243 Matte Black,['7061821.243'],699.0,253,text_line
• Metal construction 7061821.295 Brushed Nickel,['7061821.295'],699.0,253,text_line
7061857.002 Polished Chrome,['7061857.002'],662.0,253,text_line
Lever Handles 7061857.243 Matte Black,['7061857.243'],926.0,253,text_line
• Metal construction 7061857.295 Brushed Nickel,['7061857.295'],840.0,253,text_line
7061101.002 Polished Chrome,['7061101.002'],333.0,253,text_line
Handle 7061101.243 Matte Black,['7061101.243'],466.0,253,text_line
• Washerless ceramic disc valve cartridge 7061101.295 Brushed Nickel,['7061101.295'],422.0,253,text_line
7061104.002 Polished Chrome,['7061104.002'],316.0,253,text_line
7061121.002 Polished Chrome,['7061121.002'],383.0,254,text_line
Lever Handle 7061121.243 Matte Black,['7061121.243'],486.0,254,text_line
• Washerless ceramic disc valve cartridge 7061121.295 Brushed Nickel,['7061121.295'],486.0,254,text_line
7061131.002 Polished Chrome,['7061131.002'],300.0,254,text_line
Handle 7061131.243 Matte Black,['7061131.243'],381.0,254,text_line
• Washerless ceramic disc valve cartridge 7061131.295 Brushed Nickel,['7061131.295'],381.0,254,text_line
7061461.002 Polished Chrome,['7061461.002'],461.0,254,text_line
Handle 7061461.243 Matte Black,['7061461.243'],647.0,254,text_line
• Metal Construction 7061461.295 Brushed Nickel,['7061461.295'],647.0,254,text_line
T061901.002 Polished Chrome,['T061901'],581.0,254,text_line
Personal Shower T061901.243 Matte Black,['T061901'],739.0,254,text_line
• Brass construction T061901.295 Brushed Nickel,['T061901'],739.0,254,text_line
Flash® Bathtub Filler Rough-In Valve With R910 No Finish,[],332.0,254,text_line
TU061508.002 Polished Chrome,"['TU061508.002', 'TU061508']",372.0,255,text_line
Showerhead and Double Ceramic Pressure TU061508.243 Matte Black,"['TU061508', 'TU061508.243']",521.0,255,text_line
TU061508.295 Brushed Nickel,"['TU061508', 'TU061508.295']",521.0,255,text_line
TU061507.002 Polished Chrome,"['TU061507', 'TU061507.002']",331.0,255,text_line
and Double Ceramic Pressure Balance TU061507.243 Matte Black,"['TU061507', 'TU061507.243']",462.0,255,text_line
TU061507.295 Brushed Nickel,"['TU061507.295', 'TU061507']",450.0,255,text_line
RU101SS No Finish,[],106.0,256,text_line
RU102SS No Finish,[],106.0,256,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107ESS No Finish,[],129.0,256,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107SS No Finish,[],106.0,256,text_line
Universal Outlets With Screwdriver Stops for Cold RU108ESS No Finish,[],129.0,256,text_line
Universal Outlets With Screwdriver Stops for Cold RU108SS No Finish,[],106.0,256,text_line
RU109SS No Finish,[],129.0,256,text_line
TU061500.002 Polished Chrome,"['TU061500.002', 'TU061500']",245.0,256,text_line
Cartridge and Lever Handle TU061500.243 Matte Black,"['TU061500.243', 'TU061500']",343.0,256,text_line
• Includes Double Ceramic pressure balance TU061500.295 Brushed Nickel,"['TU061500.295', 'TU061500']",311.0,256,text_line
Aspirations Diverting Waterfall Tub Spout 8888116.002 Polished Chrome,['8888116.002'],190.0,256,text_line
• Plastic body and push button diverter with anti- 8888116.243 Matte Black,['8888116.243'],276.0,256,text_line
• Waterfall outlet diverter 8888116.295 Brushed Nickel,['8888116.295'],276.0,256,text_line
TU061740.002 Polished Chrome,"['TU061740', 'TU061740.002']",253.0,257,text_line
TU061740.243 Matte Black,"['TU061740.243', 'TU061740']",353.0,257,text_line
• Metal lever handles TU061740.295 Brushed Nickel,"['TU061740.295', 'TU061740']",320.0,257,text_line
RU520 No Finish,[],277.0,257,text_line
• Metal construction: Durable and long-lasting 7061024.243 Matte Black,['7061024.243'],107.0,258,text_line
• Concealed mounting: no exposed screws for a 7061024.295 Brushed Nickel,['7061024.295'],107.0,258,text_line
• Metal construction: durable and long-lasting 7061018.243 Matte Black,['7061018.243'],103.0,258,text_line
• Concealed mounting: no exposed screws for a 7061018.295 Brushed Nickel,['7061018.295'],103.0,258,text_line
7075800 7075100 7075000 7075,[],200.0,261,text_line
T075920 T075,['T075920'],921.0,261,text_line
TU075508 TU075507 TU075,"['TU075508', 'TU075507']",500.0,261,text_line
8337230 8337,[],210.0,261,text_line
Colony® PRO 8-Inch Widespread 2-Handle 7075800.002 Polished Chrome,['7075800.002'],338.0,262,text_line
7075800.243 Matte Black,['7075800.243'],473.0,262,text_line
7075800.295 Brushed Nickel,['7075800.295'],425.0,262,text_line
7075802.002 Polished Chrome,['7075802.002'],327.0,262,text_line
Lever Handles 7075802.295 Brushed Nickel,['7075802.295'],458.0,262,text_line
Colony® PRO Single Hole Single-Handle 7075100.002 Polished Chrome,['7075100.002'],217.0,262,text_line
7075100.243 Matte Black,['7075100.243'],304.0,262,text_line
7075100.295 Brushed Nickel,['7075100.295'],304.0,262,text_line
Colony® PRO Single Hole Single-Handle 7075102.002 Polished Chrome,['7075102.002'],205.0,262,text_line
7075102.295 Brushed Nickel,['7075102.295'],287.0,262,text_line
Colony® PRO Single Hole Single-Handle 7075104.002 Polished Chrome,['7075104.002'],196.0,262,text_line
7075104.243 Matte Black,['7075104.243'],274.0,262,text_line
7075104.295 Brushed Nickel,['7075104.295'],274.0,262,text_line
Colony® PRO 4-Inch Centerset Single- 7075000.002 Polished Chrome,['7075000.002'],178.0,263,text_line
7075000.243 Matte Black,['7075000.243'],249.0,263,text_line
7075000.295 Brushed Nickel,['7075000.295'],249.0,263,text_line
Colony® PRO 4-Inch Centerset Single- 7075002.002 Polished Chrome,['7075002.002'],168.0,263,text_line
7075002.243 Matte Black,['7075002.243'],235.0,263,text_line
7075002.295 Brushed Nickel,['7075002.295'],235.0,263,text_line
Colony® PRO 4-Inch Centerset Single- 7075006.002 Polished Chrome,['7075006.002'],170.0,263,text_line
Colony® PRO 4-Inch Centerset Single- 7075005.002 Polished Chrome,['7075005.002'],158.0,263,text_line
7075005.243 Matte Black,['7075005.243'],220.0,263,text_line
7075005.295 Brushed Nickel,['7075005.295'],220.0,263,text_line
Colony® PRO 4-Inch Centerset Single- 7075004.002 Polished Chrome,['7075004.002'],158.0,264,text_line
7075004.243 Matte Black,['7075004.243'],220.0,264,text_line
7075004.295 Brushed Nickel,['7075004.295'],220.0,264,text_line
Colony® PRO 4-Inch Centerset Single- 7075050.002 Polished Chrome,['7075050.002'],184.0,264,text_line
Colony® PRO 4-Inch Centerset Single- 7075056.002 Polished Chrome,['7075056.002'],177.0,264,text_line
Colony® PRO 4-Inch Centerset Single- 7075055.002 Polished Chrome,['7075055.002'],164.0,264,text_line
Colony® PRO 4-Inch Centerset Single- 7075054.002 Polished Chrome,['7075054.002'],164.0,264,text_line
Colony® PRO 4-Inch Centerset 2-Handle 7075200.002 Polished Chrome,['7075200.002'],148.0,265,text_line
7075200.243 Matte Black,['7075200.243'],208.0,265,text_line
7075200.295 Brushed Nickel,['7075200.295'],206.0,265,text_line
Colony® PRO 4-Inch Centerset 2-Handle 7075202.002 Polished Chrome,['7075202.002'],139.0,265,text_line
7075202.243 Matte Black,['7075202.243'],195.0,265,text_line
7075202.295 Brushed Nickel,['7075202.295'],194.0,265,text_line
Colony® PRO 4-Inch Centerset 2-Handle 7075205.002 Polished Chrome,['7075205.002'],129.0,265,text_line
7075205.243 Matte Black,['7075205.243'],180.0,265,text_line
7075205.295 Brushed Nickel,['7075205.295'],180.0,265,text_line
Colony® PRO Bathtub Faucet Trim With T075921.002 Polished Chrome,['T075921'],500.0,266,text_line
T075921.295 Brushed Nickel,['T075921'],599.0,266,text_line
Colony® PRO Bathtub Faucet Trim With T075920.002 Polished Chrome,['T075920'],417.0,266,text_line
T075920.243 Matte Black,['T075920'],584.0,266,text_line
• Brass construction T075920.295 Brushed Nickel,['T075920'],582.0,266,text_line
Flash® Bathtub Filler Rough-In Valve With R910 No Finish,[],332.0,266,text_line
Flash® Bathtub Filler Rough-In Valve R900 No Finish,[],190.0,266,text_line
Colony® PRO 1.75 gpm/6.6 L/min Tub TU075508.002 Polished Chrome,"['TU075508', 'TU075508.002']",141.0,267,text_line
TU075508.243 Matte Black,"['TU075508', 'TU075508.243']",198.0,267,text_line
Balance Cartridge With Lever Handle TU075508.295 Brushed Nickel,"['TU075508.295', 'TU075508']",183.0,267,text_line
Colony® PRO 1.75 gpm/6.6 L/min Shower TU075507.002 Polished Chrome,"['TU075507', 'TU075507.002']",111.0,267,text_line
TU075507.243 Matte Black,"['TU075507.243', 'TU075507']",156.0,267,text_line
Cartridge With Lever Handle TU075507.295 Brushed Nickel,"['TU075507.295', 'TU075507']",144.0,267,text_line
TU075500.243 Matte Black,"['TU075500', 'TU075500.243']",119.0,267,text_line
cartridge TU075500.295 Brushed Nickel,"['TU075500.295', 'TU075500']",107.0,267,text_line
Colony® PRO Tub and Shower Trim Kit Less TU075508XH.002 Polished Chrome,[],139.0,268,text_line
Colony® PRO Shower Trim Kit Less TU075507XH.002 Polished Chrome,[],109.0,268,text_line
RU101SS No Finish,[],106.0,269,text_line
RU102SS No Finish,[],106.0,269,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107ESS No Finish,[],129.0,269,text_line
Universal Outlets With Screwdriver Stops for Crimp RU107SS No Finish,[],106.0,269,text_line
